t,phase,profLeft,profRight,trimLeft,trimRight,cmdLeft,cmdRight,velLeft,velRight,x,y,heading
27.316,decel,-71.441,71.441,0,0,-71.441,71.441,0,71.943,89.08,-130.13,5.9161
27.317,decel,-71.441,71.441,0,0,-71.441,71.441,0,71.926,89.114,-130.14,5.9166
27.318,decel,-71.441,71.441,0,0,-71.441,71.441,0,71.909,89.147,-130.15,5.9172
27.319,decel,-71.441,71.441,0,0,-71.441,71.441,0,71.892,89.181,-130.16,5.9177
27.32,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.875,89.215,-130.18,5.9183
27.321,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.859,89.248,-130.19,5.9189
27.322,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.842,89.282,-130.2,5.9194
27.323,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.825,89.315,-130.22,5.92
27.324,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.809,89.349,-130.23,5.9205
27.325,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.781,89.382,-130.24,5.9211
27.326,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.753,89.416,-130.25,5.9217
27.327,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.726,89.449,-130.27,5.9222
27.328,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.698,89.483,-130.28,5.9228
27.329,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.671,89.517,-130.29,5.9233
27.33,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.644,89.55,-130.3,5.9239
27.331,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.617,89.584,-130.32,5.9245
27.332,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.59,89.617,-130.33,5.925
27.333,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.563,89.651,-130.34,5.9256
27.334,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.536,89.684,-130.35,5.9261
27.335,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.509,89.718,-130.37,5.9267
27.336,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.483,89.751,-130.38,5.9273
27.337,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.456,89.785,-130.39,5.9278
27.338,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.43,89.818,-130.4,5.9284
27.339,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.404,89.852,-130.42,5.9289
27.34,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.378,89.885,-130.43,5.9295
27.341,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.352,89.919,-130.44,5.93
27.342,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.326,89.952,-130.45,5.9306
27.343,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.3,89.985,-130.47,5.9312
27.344,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.275,90.019,-130.48,5.9317
27.345,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.249,90.052,-130.49,5.9323
27.346,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.224,90.086,-130.5,5.9328
27.347,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.199,90.119,-130.51,5.9334
27.348,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.173,90.153,-130.53,5.9339
27.349,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.148,90.186,-130.54,5.9345
27.35,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.123,90.22,-130.55,5.9351
27.351,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.099,90.253,-130.56,5.9356
27.352,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.074,90.286,-130.58,5.9362
27.353,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.049,90.32,-130.59,5.9367
27.354,decel,-68.68,68.68,0,0,-68.68,68.68,0,71.025,90.353,-130.6,5.9373
27.355,decel,-68.68,68.68,0,0,-68.68,68.68,0,71,90.387,-130.61,5.9378
27.356,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.976,90.42,-130.62,5.9384
27.357,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.952,90.453,-130.64,5.9389
27.358,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.928,90.487,-130.65,5.9395
27.359,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.904,90.52,-130.66,5.9401
27.36,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.88,90.554,-130.67,5.9406
27.361,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.856,90.587,-130.68,5.9412
27.362,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.832,90.62,-130.69,5.9417
27.363,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.809,90.654,-130.71,5.9423
27.364,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.785,90.687,-130.72,5.9428
27.365,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.762,90.72,-130.73,5.9434
27.366,decel,-68.68,68.68,0,0,-68.68,68.68,0,70.739,90.754,-130.74,5.9439
27.367,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.715,90.787,-130.75,5.9445
27.368,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.692,90.82,-130.77,5.945
27.369,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.669,90.854,-130.78,5.9456
27.37,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.647,90.887,-130.79,5.9461
27.371,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.624,90.92,-130.8,5.9467
27.372,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.59,90.954,-130.81,5.9472
27.373,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.556,90.987,-130.82,5.9478
27.374,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.522,91.02,-130.84,5.9483
27.375,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.488,91.054,-130.85,5.9489
27.376,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.454,91.087,-130.86,5.9494
27.377,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.421,91.12,-130.87,5.95
27.378,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.388,91.153,-130.88,5.9505
27.379,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.355,91.187,-130.89,5.9511
27.38,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.322,91.22,-130.9,5.9516
27.381,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.289,91.253,-130.92,5.9522
27.382,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.256,91.286,-130.93,5.9527
27.383,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.223,91.32,-130.94,5.9533
27.384,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.191,91.353,-130.95,5.9538
27.385,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.159,91.386,-130.96,5.9544
27.386,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.127,91.419,-130.97,5.9549
27.387,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.095,91.452,-130.98,5.9555
27.388,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.063,91.486,-131,5.956
27.389,decel,-65.904,65.904,0,0,-65.904,65.904,0,70.031,91.519,-131.01,5.9566
27.39,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.999,91.552,-131.02,5.9571
27.391,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.968,91.585,-131.03,5.9577
27.392,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.937,91.618,-131.04,5.9582
27.393,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.905,91.651,-131.05,5.9588
27.394,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.874,91.684,-131.06,5.9593
27.395,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.844,91.717,-131.07,5.9598
27.396,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.813,91.751,-131.08,5.9604
27.397,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.782,91.784,-131.1,5.9609
27.398,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.752,91.817,-131.11,5.9615
27.399,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.721,91.85,-131.12,5.962
27.4,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.691,91.883,-131.13,5.9626
27.401,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.661,91.916,-131.14,5.9631
27.402,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.631,91.949,-131.15,5.9637
27.403,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.601,91.982,-131.16,5.9642
27.404,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.571,92.015,-131.17,5.9647
27.405,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.542,92.048,-131.18,5.9653
27.406,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.512,92.081,-131.19,5.9658
27.407,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.483,92.114,-131.21,5.9664
27.408,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.454,92.147,-131.22,5.9669
27.409,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.425,92.18,-131.23,5.9675
27.41,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.396,92.213,-131.24,5.968
27.411,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.367,92.246,-131.25,5.9685
27.412,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.338,92.279,-131.26,5.9691
27.413,decel,-65.904,65.904,0,0,-65.904,65.904,0,69.31,92.312,-131.27,5.9696
27.414,decel,-62.971,62.971,0,0,-62.971,62.971,0,69.281,92.345,-131.28,5.9702
27.415,decel,-62.971,62.971,0,0,-62.971,62.971,0,69.253,92.378,-131.29,5.9707
27.416,decel,-62.971,62.971,0,0,-62.971,62.971,0,69.225,92.411,-131.3,5.9713
27.417,decel,-62.971,62.971,0,0,-62.971,62.971,0,69.197,92.444,-131.31,5.9718
27.418,decel,-62.971,62.971,0,0,-62.971,62.971,0,69.169,92.477,-131.32,5.9723
27.419,decel,-62.971,62.971,0,0,-62.971,62.971,0,69.129,92.51,-131.33,5.9729
27.42,decel,-62.971,62.971,0,0,-62.971,62.971,0,69.089,92.543,-131.34,5.9734
27.421,decel,-62.971,62.971,0,0,-62.971,62.971,0,69.049,92.575,-131.35,5.974
27.422,decel,-62.971,62.971,0,0,-62.971,62.971,0,69.01,92.608,-131.36,5.9745
27.423,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.97,92.641,-131.38,5.975
27.424,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.931,92.674,-131.39,5.9756
27.425,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.892,92.707,-131.4,5.9761
27.426,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.854,92.74,-131.41,5.9766
27.427,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.815,92.772,-131.42,5.9772
27.428,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.776,92.805,-131.43,5.9777
27.429,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.738,92.838,-131.44,5.9783
27.43,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.7,92.871,-131.45,5.9788
27.431,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.662,92.904,-131.46,5.9793
27.432,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.624,92.936,-131.47,5.9799
27.433,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.587,92.969,-131.48,5.9804
27.434,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.549,93.002,-131.49,5.9809
27.435,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.512,93.034,-131.5,5.9815
27.436,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.475,93.067,-131.51,5.982
27.437,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.438,93.1,-131.52,5.9825
27.438,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.401,93.133,-131.53,5.9831
27.439,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.364,93.165,-131.54,5.9836
27.44,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.328,93.198,-131.55,5.9841
27.441,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.292,93.23,-131.56,5.9847
27.442,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.255,93.263,-131.57,5.9852
27.443,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.219,93.296,-131.58,5.9857
27.444,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.184,93.328,-131.59,5.9863
27.445,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.148,93.361,-131.6,5.9868
27.446,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.112,93.393,-131.61,5.9873
27.447,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.077,93.426,-131.62,5.9879
27.448,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.042,93.459,-131.63,5.9884
27.449,decel,-62.971,62.971,0,0,-62.971,62.971,0,68.007,93.491,-131.64,5.9889
27.45,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.972,93.524,-131.65,5.9895
27.451,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.937,93.556,-131.66,5.99
27.452,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.902,93.589,-131.67,5.9905
27.453,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.868,93.621,-131.68,5.9911
27.454,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.833,93.654,-131.69,5.9916
27.455,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.799,93.686,-131.7,5.9921
27.456,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.765,93.719,-131.71,5.9926
27.457,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.731,93.751,-131.72,5.9932
27.458,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.698,93.783,-131.73,5.9937
27.459,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.664,93.816,-131.74,5.9942
27.46,decel,-62.971,62.971,0,0,-62.971,62.971,0,67.631,93.848,-131.75,5.9948
27.461,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.597,93.881,-131.76,5.9953
27.462,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.564,93.913,-131.77,5.9958
27.463,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.531,93.945,-131.78,5.9963
27.464,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.498,93.978,-131.78,5.9969
27.465,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.466,94.01,-131.79,5.9974
27.466,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.421,94.043,-131.8,5.9979
27.467,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.377,94.075,-131.81,5.9985
27.468,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.333,94.107,-131.82,5.999
27.469,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.289,94.139,-131.83,5.9995
27.47,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.245,94.172,-131.84,6
27.471,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.202,94.204,-131.85,6.0006
27.472,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.159,94.236,-131.86,6.0011
27.473,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.116,94.268,-131.87,6.0016
27.474,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.073,94.301,-131.88,6.0021
27.475,decel,-60.118,60.118,0,0,-60.118,60.118,0,67.03,94.333,-131.89,6.0027
27.476,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.988,94.365,-131.9,6.0032
27.477,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.945,94.397,-131.91,6.0037
27.478,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.903,94.429,-131.92,6.0042
27.479,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.861,94.462,-131.93,6.0047
27.48,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.82,94.494,-131.93,6.0053
27.481,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.778,94.526,-131.94,6.0058
27.482,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.737,94.558,-131.95,6.0063
27.483,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.695,94.59,-131.96,6.0068
27.484,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.654,94.622,-131.97,6.0074
27.485,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.613,94.654,-131.98,6.0079
27.486,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.573,94.686,-131.99,6.0084
27.487,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.532,94.718,-132,6.0089
27.488,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.492,94.75,-132.01,6.0094
27.489,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.452,94.782,-132.02,6.01
27.49,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.412,94.814,-132.02,6.0105
27.491,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.372,94.846,-132.03,6.011
27.492,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.332,94.878,-132.04,6.0115
27.493,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.293,94.91,-132.05,6.012
27.494,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.253,94.942,-132.06,6.0125
27.495,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.214,94.974,-132.07,6.0131
27.496,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.175,95.006,-132.08,6.0136
27.497,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.137,95.038,-132.09,6.0141
27.498,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.098,95.069,-132.1,6.0146
27.499,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.06,95.101,-132.1,6.0151
27.5,decel,-60.118,60.118,0,0,-60.118,60.118,0,66.021,95.133,-132.11,6.0156
27.501,decel,-60.118,60.118,0,0,-60.118,60.118,0,65.983,95.165,-132.12,6.0162
27.502,decel,-60.118,60.118,0,0,-60.118,60.118,0,65.945,95.197,-132.13,6.0167
27.503,decel,-60.118,60.118,0,0,-60.118,60.118,0,65.907,95.229,-132.14,6.0172
27.504,decel,-60.118,60.118,0,0,-60.118,60.118,0,65.87,95.26,-132.15,6.0177
27.505,decel,-60.118,60.118,0,0,-60.118,60.118,0,65.832,95.292,-132.16,6.0182
27.506,decel,-60.118,60.118,0,0,-60.118,60.118,0,65.795,95.324,-132.17,6.0187
27.507,decel,-60.118,60.118,0,0,-60.118,60.118,0,65.758,95.356,-132.17,6.0192
27.508,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.721,95.387,-132.18,6.0198
27.509,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.684,95.419,-132.19,6.0203
27.51,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.647,95.451,-132.2,6.0208
27.511,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.611,95.482,-132.21,6.0213
27.512,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.575,95.514,-132.22,6.0218
27.513,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.526,95.546,-132.22,6.0223
27.514,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.477,95.577,-132.23,6.0228
27.515,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.429,95.609,-132.24,6.0233
27.516,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.38,95.641,-132.25,6.0239
27.517,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.332,95.672,-132.26,6.0244
27.518,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.285,95.704,-132.27,6.0249
27.519,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.237,95.735,-132.28,6.0254
27.52,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.19,95.767,-132.28,6.0259
27.521,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.142,95.798,-132.29,6.0264
27.522,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.095,95.83,-132.3,6.0269
27.523,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.049,95.861,-132.31,6.0274
27.524,decel,-57.051,57.051,0,0,-57.051,57.051,0,65.002,95.893,-132.32,6.0279
27.525,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.956,95.924,-132.32,6.0284
27.526,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.91,95.955,-132.33,6.0289
27.527,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.864,95.987,-132.34,6.0294
27.528,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.818,96.018,-132.35,6.03
27.529,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.772,96.05,-132.36,6.0305
27.53,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.727,96.081,-132.37,6.031
27.531,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.682,96.112,-132.37,6.0315
27.532,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.637,96.144,-132.38,6.032
27.533,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.592,96.175,-132.39,6.0325
27.534,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.547,96.206,-132.4,6.033
27.535,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.503,96.237,-132.41,6.0335
27.536,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.459,96.269,-132.41,6.034
27.537,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.415,96.3,-132.42,6.0345
27.538,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.371,96.331,-132.43,6.035
27.539,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.327,96.362,-132.44,6.0355
27.54,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.284,96.393,-132.44,6.036
27.541,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.24,96.424,-132.45,6.0365
27.542,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.197,96.456,-132.46,6.037
27.543,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.154,96.487,-132.47,6.0375
27.544,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.112,96.518,-132.48,6.038
27.545,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.069,96.549,-132.48,6.0385
27.546,decel,-57.051,57.051,0,0,-57.051,57.051,0,64.027,96.58,-132.49,6.039
27.547,decel,-57.051,57.051,0,0,-57.051,57.051,0,63.985,96.611,-132.5,6.0395
27.548,decel,-57.051,57.051,0,0,-57.051,57.051,0,63.943,96.642,-132.51,6.04
27.549,decel,-57.051,57.051,0,0,-57.051,57.051,0,63.901,96.673,-132.51,6.0405
27.55,decel,-57.051,57.051,0,0,-57.051,57.051,0,63.86,96.704,-132.52,6.041
27.551,decel,-57.051,57.051,0,0,-57.051,57.051,0,63.818,96.735,-132.53,6.0415
27.552,decel,-57.051,57.051,0,0,-57.051,57.051,0,63.777,96.766,-132.54,6.042
27.553,decel,-57.051,57.051,0,0,-57.051,57.051,0,63.736,96.797,-132.55,6.0425
27.554,decel,-57.051,57.051,0,0,-57.051,57.051,0,63.695,96.828,-132.55,6.043
27.555,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.654,96.859,-132.56,6.0435
27.556,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.614,96.89,-132.57,6.044
27.557,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.573,96.921,-132.58,6.0445
27.558,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.533,96.951,-132.58,6.045
27.559,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.493,96.982,-132.59,6.0455
27.56,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.441,97.013,-132.6,6.046
27.561,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.39,97.044,-132.61,6.0465
27.562,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.338,97.075,-132.61,6.047
27.563,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.287,97.105,-132.62,6.0475
27.564,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.236,97.136,-132.63,6.048
27.565,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.186,97.167,-132.64,6.0484
27.566,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.135,97.198,-132.64,6.0489
27.567,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.085,97.228,-132.65,6.0494
27.568,decel,-54.159,54.159,0,0,-54.159,54.159,0,63.035,97.259,-132.66,6.0499
27.569,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.985,97.29,-132.66,6.0504
27.57,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.936,97.32,-132.67,6.0509
27.571,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.886,97.351,-132.68,6.0514
27.572,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.837,97.381,-132.69,6.0519
27.573,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.788,97.412,-132.69,6.0524
27.574,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.739,97.443,-132.7,6.0529
27.575,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.691,97.473,-132.71,6.0534
27.576,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.643,97.504,-132.71,6.0539
27.577,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.595,97.534,-132.72,6.0543
27.578,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.547,97.564,-132.73,6.0548
27.579,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.499,97.595,-132.74,6.0553
27.58,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.451,97.625,-132.74,6.0558
27.581,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.404,97.656,-132.75,6.0563
27.582,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.357,97.686,-132.76,6.0568
27.583,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.31,97.716,-132.76,6.0573
27.584,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.264,97.747,-132.77,6.0578
27.585,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.217,97.777,-132.78,6.0582
27.586,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.171,97.807,-132.78,6.0587
27.587,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.125,97.838,-132.79,6.0592
27.588,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.079,97.868,-132.8,6.0597
27.589,decel,-54.159,54.159,0,0,-54.159,54.159,0,62.033,97.898,-132.81,6.0602
27.59,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.988,97.928,-132.81,6.0607
27.591,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.943,97.959,-132.82,6.0612
27.592,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.898,97.989,-132.83,6.0616
27.593,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.853,98.019,-132.83,6.0621
27.594,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.808,98.049,-132.84,6.0626
27.595,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.764,98.079,-132.85,6.0631
27.596,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.719,98.109,-132.85,6.0636
27.597,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.675,98.14,-132.86,6.064
27.598,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.631,98.17,-132.87,6.0645
27.599,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.588,98.2,-132.87,6.065
27.6,decel,-54.159,54.159,0,0,-54.159,54.159,0,61.544,98.23,-132.88,6.0655
