t,phase,profLeft,profRight,trimLeft,trimRight,cmdLeft,cmdRight,velLeft,velRight,x,y,heading
18.33,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.44,151.26,5.3426,343.42,4.7168
18.331,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.44,151.26,5.3433,343.27,4.7167
18.332,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.44,151.27,5.344,343.12,4.7167
18.333,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.44,151.28,5.3446,342.96,4.7167
18.334,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.44,151.29,5.3453,342.81,4.7167
18.335,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.44,151.29,5.3459,342.66,4.7166
18.336,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.43,151.3,5.3466,342.51,4.7166
18.337,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.43,151.31,5.3472,342.35,4.7166
18.338,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.43,151.32,5.3479,342.2,4.7166
18.339,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.43,151.32,5.3485,342.05,4.7165
18.34,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.43,151.33,5.3491,341.89,4.7165
18.341,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.43,151.34,5.3498,341.74,4.7165
18.342,hold,151.91,148.09,-4.8135,12.589,147.09,160.68,154.43,151.35,5.3504,341.59,4.7165
18.343,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.42,151.35,5.351,341.44,4.7164
18.344,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.41,151.36,5.3516,341.28,4.7164
18.345,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.4,151.37,5.3522,341.13,4.7164
18.346,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.39,151.38,5.3528,340.98,4.7164
18.347,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.38,151.38,5.3534,340.82,4.7163
18.348,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.37,151.38,5.354,340.67,4.7163
18.349,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.37,151.38,5.3546,340.52,4.7163
18.35,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.36,151.38,5.3552,340.37,4.7163
18.351,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.35,151.38,5.3558,340.21,4.7162
18.352,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.34,151.38,5.3564,340.06,4.7162
18.353,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.33,151.38,5.357,339.91,4.7162
18.354,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.32,151.38,5.3576,339.75,4.7162
18.355,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.31,151.38,5.3582,339.6,4.7162
18.356,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.3,151.39,5.3587,339.45,4.7161
18.357,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.29,151.39,5.3593,339.3,4.7161
18.358,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.28,151.39,5.3599,339.14,4.7161
18.359,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.27,151.39,5.3604,338.99,4.7161
18.36,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.26,151.39,5.361,338.84,4.716
18.361,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.25,151.39,5.3616,338.68,4.716
18.362,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.24,151.39,5.3621,338.53,4.716
18.363,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.23,151.39,5.3627,338.38,4.716
18.364,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.22,151.39,5.3632,338.23,4.716
18.365,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.22,151.39,5.3637,338.07,4.7159
18.366,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.21,151.39,5.3643,337.92,4.7159
18.367,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.2,151.39,5.3648,337.77,4.7159
18.368,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.19,151.39,5.3654,337.61,4.7159
18.369,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.18,151.39,5.3659,337.46,4.7158
18.37,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.17,151.39,5.3664,337.31,4.7158
18.371,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.16,151.39,5.3669,337.16,4.7158
18.372,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.15,151.39,5.3675,337,4.7158
18.373,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.14,151.39,5.368,336.85,4.7158
18.374,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.14,151.39,5.3685,336.7,4.7157
18.375,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.13,151.39,5.369,336.54,4.7157
18.376,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.12,151.39,5.3695,336.39,4.7157
18.377,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.11,151.39,5.37,336.24,4.7157
18.378,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.1,151.39,5.3705,336.09,4.7157
18.379,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.09,151.39,5.371,335.93,4.7156
18.38,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.08,151.39,5.3715,335.78,4.7156
18.381,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.08,151.39,5.372,335.63,4.7156
18.382,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.07,151.39,5.3725,335.48,4.7156
18.383,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.06,151.39,5.3729,335.32,4.7155
18.384,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.05,151.39,5.3734,335.17,4.7155
18.385,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.04,151.39,5.3739,335.02,4.7155
18.386,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.03,151.39,5.3744,334.86,4.7155
18.387,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.03,151.39,5.3749,334.71,4.7155
18.388,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.02,151.39,5.3753,334.56,4.7154
18.389,hold,151.76,148.24,-6.5317,10.788,145.23,159.03,154.01,151.39,5.3758,334.41,4.7154
18.39,hold,151.62,148.38,-4.902,12.349,146.72,160.73,154,151.39,5.3762,334.25,4.7154
18.391,hold,151.62,148.38,-4.902,12.349,146.72,160.73,154,151.39,5.3767,334.1,4.7154
18.392,hold,151.62,148.38,-4.902,12.349,146.72,160.73,154,151.39,5.3772,333.95,4.7154
18.393,hold,151.62,148.38,-4.902,12.349,146.72,160.73,154,151.4,5.3776,333.8,4.7153
18.394,hold,151.62,148.38,-4.902,12.349,146.72,160.73,154,151.4,5.3781,333.64,4.7153
18.395,hold,151.62,148.38,-4.902,12.349,146.72,160.73,154,151.4,5.3785,333.49,4.7153
18.396,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.99,151.41,5.379,333.34,4.7153
18.397,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.99,151.42,5.3794,333.19,4.7153
18.398,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.99,151.42,5.3798,333.03,4.7152
18.399,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.99,151.43,5.3803,332.88,4.7152
18.4,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.99,151.44,5.3807,332.73,4.7152
18.401,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.99,151.45,5.3811,332.57,4.7152
18.402,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.99,151.45,5.3815,332.42,4.7152
18.403,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.99,151.46,5.382,332.27,4.7151
18.404,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.98,151.47,5.3824,332.12,4.7151
18.405,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.98,151.47,5.3828,331.96,4.7151
18.406,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.98,151.48,5.3832,331.81,4.7151
18.407,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.98,151.49,5.3836,331.66,4.7151
18.408,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.98,151.49,5.384,331.51,4.715
18.409,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.98,151.5,5.3844,331.35,4.715
18.41,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.98,151.51,5.3848,331.2,4.715
18.411,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.98,151.52,5.3852,331.05,4.715
18.412,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.97,151.52,5.3856,330.89,4.715
18.413,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.97,151.53,5.386,330.74,4.7149
18.414,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.97,151.54,5.3864,330.59,4.7149
18.415,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.97,151.54,5.3868,330.44,4.7149
18.416,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.97,151.55,5.3872,330.28,4.7149
18.417,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.97,151.56,5.3876,330.13,4.7149
18.418,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.97,151.56,5.3879,329.98,4.7149
18.419,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.97,151.57,5.3883,329.82,4.7148
18.42,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.97,151.58,5.3887,329.67,4.7148
18.421,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.96,151.58,5.3891,329.52,4.7148
18.422,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.96,151.59,5.3894,329.37,4.7148
18.423,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.96,151.59,5.3898,329.21,4.7148
18.424,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.96,151.6,5.3901,329.06,4.7147
18.425,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.96,151.61,5.3905,328.91,4.7147
18.426,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.96,151.61,5.3909,328.76,4.7147
18.427,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.96,151.62,5.3912,328.6,4.7147
18.428,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.96,151.63,5.3916,328.45,4.7147
18.429,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.96,151.63,5.3919,328.3,4.7146
18.43,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.95,151.64,5.3923,328.14,4.7146
18.431,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.95,151.65,5.3926,327.99,4.7146
18.432,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.95,151.65,5.3929,327.84,4.7146
18.433,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.95,151.66,5.3933,327.69,4.7146
18.434,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.95,151.66,5.3936,327.53,4.7146
18.435,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.95,151.67,5.3939,327.38,4.7145
18.436,hold,151.62,148.38,-4.902,12.349,146.72,160.73,153.95,151.68,5.3943,327.23,4.7145
18.437,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.95,151.68,5.3946,327.07,4.7145
18.438,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.94,151.69,5.3949,326.92,4.7145
18.439,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.93,151.69,5.3952,326.77,4.7145
18.44,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.92,151.7,5.3955,326.62,4.7145
18.441,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.91,151.71,5.3959,326.46,4.7144
18.442,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.9,151.71,5.3962,326.31,4.7144
18.443,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.89,151.7,5.3965,326.16,4.7144
18.444,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.88,151.7,5.3968,326.01,4.7144
18.445,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.87,151.7,5.3971,325.85,4.7144
18.446,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.86,151.7,5.3974,325.7,4.7144
18.447,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.85,151.7,5.3977,325.55,4.7143
18.448,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.84,151.7,5.398,325.39,4.7143
18.449,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.84,151.7,5.3983,325.24,4.7143
18.45,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.83,151.7,5.3986,325.09,4.7143
18.451,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.82,151.7,5.3989,324.94,4.7143
18.452,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.81,151.7,5.3991,324.78,4.7143
18.453,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.8,151.7,5.3994,324.63,4.7142
18.454,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.79,151.7,5.3997,324.48,4.7142
18.455,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.78,151.7,5.4,324.32,4.7142
18.456,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.77,151.69,5.4003,324.17,4.7142
18.457,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.76,151.69,5.4005,324.02,4.7142
18.458,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.76,151.69,5.4008,323.87,4.7142
18.459,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.75,151.69,5.4011,323.71,4.7141
18.46,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.74,151.69,5.4013,323.56,4.7141
18.461,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.73,151.69,5.4016,323.41,4.7141
18.462,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.72,151.69,5.4019,323.26,4.7141
18.463,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.71,151.69,5.4021,323.1,4.7141
18.464,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.7,151.69,5.4024,322.95,4.7141
18.465,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.7,151.69,5.4026,322.8,4.714
18.466,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.69,151.69,5.4029,322.64,4.714
18.467,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.68,151.69,5.4031,322.49,4.714
18.468,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.67,151.69,5.4034,322.34,4.714
18.469,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.66,151.69,5.4036,322.19,4.714
18.47,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.65,151.68,5.4039,322.03,4.714
18.471,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.65,151.68,5.4041,321.88,4.714
18.472,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.64,151.68,5.4043,321.73,4.7139
18.473,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.63,151.68,5.4046,321.58,4.7139
18.474,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.62,151.68,5.4048,321.42,4.7139
18.475,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.61,151.68,5.405,321.27,4.7139
18.476,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.61,151.68,5.4053,321.12,4.7139
18.477,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.6,151.68,5.4055,320.97,4.7139
18.478,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.59,151.68,5.4057,320.81,4.7138
18.479,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.58,151.68,5.4059,320.66,4.7138
18.48,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.57,151.68,5.4062,320.51,4.7138
18.481,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.57,151.68,5.4064,320.36,4.7138
18.482,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.56,151.68,5.4066,320.2,4.7138
18.483,hold,151.48,148.52,-6.6126,10.577,144.86,159.1,153.55,151.68,5.4068,320.05,4.7138
18.484,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.68,5.407,319.9,4.7138
18.485,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.67,5.4072,319.74,4.7137
18.486,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.67,5.4074,319.59,4.7137
18.487,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.67,5.4076,319.44,4.7137
18.488,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.67,5.4078,319.29,4.7137
18.489,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.68,5.408,319.13,4.7137
18.49,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.68,5.4082,318.98,4.7137
18.491,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.69,5.4084,318.83,4.7137
18.492,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.69,5.4086,318.68,4.7136
18.493,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.7,5.4088,318.52,4.7136
18.494,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.71,5.409,318.37,4.7136
18.495,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.71,5.4092,318.22,4.7136
18.496,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.72,5.4093,318.07,4.7136
18.497,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.72,5.4095,317.91,4.7136
18.498,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.73,5.4097,317.76,4.7136
18.499,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.73,5.4099,317.61,4.7135
18.5,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.74,5.4101,317.46,4.7135
18.501,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.74,5.4102,317.3,4.7135
18.502,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.75,5.4104,317.15,4.7135
18.503,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.75,5.4106,317,4.7135
18.504,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.76,5.4107,316.84,4.7135
18.505,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.76,5.4109,316.69,4.7135
18.506,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.77,5.4111,316.54,4.7134
18.507,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.77,5.4112,316.39,4.7134
18.508,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.78,5.4114,316.23,4.7134
18.509,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.78,5.4115,316.08,4.7134
18.51,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.79,5.4117,315.93,4.7134
18.511,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.79,5.4118,315.78,4.7134
18.512,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.8,5.412,315.62,4.7134
18.513,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.54,151.8,5.4121,315.47,4.7133
18.514,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.81,5.4123,315.32,4.7133
18.515,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.81,5.4124,315.17,4.7133
18.516,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.82,5.4126,315.01,4.7133
18.517,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.82,5.4127,314.86,4.7133
18.518,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.83,5.4128,314.71,4.7133
18.519,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.83,5.413,314.55,4.7133
18.52,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.84,5.4131,314.4,4.7133
18.521,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.84,5.4132,314.25,4.7132
18.522,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.85,5.4134,314.1,4.7132
18.523,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.85,5.4135,313.94,4.7132
18.524,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.86,5.4136,313.79,4.7132
18.525,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.86,5.4137,313.64,4.7132
18.526,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.87,5.4139,313.49,4.7132
18.527,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.87,5.414,313.33,4.7132
18.528,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.88,5.4141,313.18,4.7131
18.529,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.88,5.4142,313.03,4.7131
18.53,hold,151.4,148.6,-4.8205,12.003,146.58,160.6,153.55,151.89,5.4143,312.87,4.7131
18.531,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.55,151.89,5.4144,312.72,4.7131
18.532,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.54,151.9,5.4145,312.57,4.7131
18.533,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.53,151.9,5.4147,312.42,4.7131
18.534,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.52,151.9,5.4148,312.26,4.7131
18.535,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.51,151.91,5.4149,312.11,4.7131
18.536,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.51,151.91,5.415,311.96,4.713
18.537,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.5,151.9,5.4151,311.81,4.713
18.538,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.49,151.9,5.4152,311.65,4.713
18.539,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.48,151.9,5.4153,311.5,4.713
18.54,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.48,151.9,5.4153,311.35,4.713
18.541,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.47,151.89,5.4154,311.2,4.713
18.542,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.46,151.89,5.4155,311.04,4.713
18.543,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.45,151.89,5.4156,310.89,4.713
18.544,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.45,151.89,5.4157,310.74,4.7129
18.545,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.44,151.88,5.4158,310.58,4.7129
18.546,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.43,151.88,5.4159,310.43,4.7129
18.547,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.42,151.88,5.4159,310.28,4.7129
18.548,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.42,151.88,5.416,310.13,4.7129
18.549,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.41,151.88,5.4161,309.97,4.7129
18.55,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.4,151.87,5.4162,309.82,4.7129
18.551,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.39,151.87,5.4163,309.67,4.7129
18.552,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.39,151.87,5.4163,309.52,4.7128
18.553,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.38,151.87,5.4164,309.36,4.7128
18.554,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.37,151.86,5.4165,309.21,4.7128
18.555,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.36,151.86,5.4165,309.06,4.7128
18.556,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.36,151.86,5.4166,308.91,4.7128
18.557,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.35,151.86,5.4167,308.75,4.7128
18.558,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.34,151.85,5.4167,308.6,4.7128
18.559,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.34,151.85,5.4168,308.45,4.7128
18.56,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.33,151.85,5.4168,308.3,4.7128
18.561,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.32,151.85,5.4169,308.14,4.7127
18.562,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.32,151.85,5.4169,307.99,4.7127
18.563,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.31,151.84,5.417,307.84,4.7127
18.564,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.3,151.84,5.417,307.68,4.7127
18.565,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.29,151.84,5.4171,307.53,4.7127
18.566,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.29,151.84,5.4171,307.38,4.7127
18.567,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.28,151.83,5.4172,307.23,4.7127
18.568,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.27,151.83,5.4172,307.07,4.7127
18.569,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.27,151.83,5.4173,306.92,4.7127
18.57,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.26,151.83,5.4173,306.77,4.7126
18.571,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.25,151.83,5.4173,306.62,4.7126
18.572,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.25,151.82,5.4174,306.46,4.7126
18.573,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.24,151.82,5.4174,306.31,4.7126
18.574,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.23,151.82,5.4174,306.16,4.7126
18.575,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.23,151.82,5.4175,306.01,4.7126
18.576,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.22,151.82,5.4175,305.85,4.7126
18.577,hold,151.33,148.67,-6.5131,10.235,144.82,158.9,153.21,151.81,5.4175,305.7,4.7126
18.578,hold,151.19,148.81,-5.0229,11.98,146.17,160.79,153.21,151.81,5.4176,305.55,4.7126
18.579,hold,151.19,148.81,-5.0229,11.98,146.17,160.79,153.21,151.81,5.4176,305.4,4.7125
18.58,hold,151.19,148.81,-5.0229,11.98,146.17,160.79,153.21,151.81,5.4176,305.24,4.7125
18.581,hold,151.19,148.81,-5.0229,11.98,146.17,160.79,153.21,151.81,5.4176,305.09,4.7125
18.582,hold,151.19,148.81,-5.0229,11.98,146.17,160.79,153.21,151.8,5.4176,304.94,4.7125
18.583,hold,151.19,148.81,-5.0229,11.98,146.17,160.79,153.21,151.81,5.4177,304.79,4.7125
18.584,hold,151.19,148.81,-5.0229,11.98,146.17,160.79,153.21,151.81,5.4177,304.63,4.7125
